Symbol,Date,50 vs 20 EMA Cross with RSI
SRLI,2024-01-22,SRLI - 2024-01-22 00:00:00 - Bearish Close: 460.0 - RSI: 40.27
MNBBL,2024-01-21,MNBBL - 2024-01-21 00:00:00 - Bearish Close: 379.6 - RSI: 37.58
SCB,2024-01-21,SCB - 2024-01-21 00:00:00 - Bullish Close: 535.0 - RSI: 65.09
SBIBD86,2024-01-21,SBIBD86 - 2024-01-21 00:00:00 - Bullish Close: 979.2 - RSI: 59.80
RURU,2024-01-18,RURU - 2024-01-18 00:00:00 - Bullish Close: 744.9 - RSI: 54.52
ULBSL,2024-01-18,ULBSL - 2024-01-18 00:00:00 - Bullish Close: 1193.0 - RSI: 59.26
GBIME,2024-01-17,GBIME - 2024-01-17 00:00:00 - Bullish Close: 208.5 - RSI: 60.54
NIMB,2024-01-17,NIMB - 2024-01-17 00:00:00 - Bullish Close: 184.5 - RSI: 57.95
AVYAN,2024-01-17,AVYAN - 2024-01-17 00:00:00 - Bullish Close: 644.0 - RSI: 61.10
CYCL,2024-01-17,CYCL - 2024-01-17 00:00:00 - Bullish Close: 1198.0 - RSI: 65.47
HLBSL,2024-01-17,HLBSL - 2024-01-17 00:00:00 - Bullish Close: 654.0 - RSI: 67.06
SWBBL,2024-01-17,SWBBL - 2024-01-17 00:00:00 - Bullish Close: 796.0 - RSI: 61.85
BPCL,2024-01-16,BPCL - 2024-01-16 00:00:00 - Bullish Close: 341.0 - RSI: 73.15
SMATA,2024-01-16,SMATA - 2024-01-16 00:00:00 - Bullish Close: 671.4 - RSI: 64.85
SANIMA,2024-01-16,SANIMA - 2024-01-16 00:00:00 - Bullish Close: 265.5 - RSI: 49.78
MDB,2024-01-14,MDB - 2024-01-14 00:00:00 - Bullish Close: 415.0 - RSI: 48.88
GILB,2024-01-14,GILB - 2024-01-14 00:00:00 - Bullish Close: 900.0 - RSI: 54.65
MMFDB,2024-01-14,MMFDB - 2024-01-14 00:00:00 - Bullish Close: 624.0 - RSI: 46.83
RSDC,2024-01-11,RSDC - 2024-01-11 00:00:00 - Bullish Close: 561.0 - RSI: 47.55
SLBBL,2024-01-11,SLBBL - 2024-01-11 00:00:00 - Bullish Close: 640.0 - RSI: 42.54
AKPL,2024-01-10,AKPL - 2024-01-10 00:00:00 - Bullish Close: 182.4 - RSI: 36.88
SKBBL,2024-01-10,SKBBL - 2024-01-10 00:00:00 - Bearish Close: 880.0 - RSI: 26.43
FMDBL,2024-01-10,FMDBL - 2024-01-10 00:00:00 - Bullish Close: 640.0 - RSI: 35.03
NESDO,2024-01-10,NESDO - 2024-01-10 00:00:00 - Bullish Close: 1745.0 - RSI: 59.05
GHL,2024-01-10,GHL - 2024-01-10 00:00:00 - Bullish Close: 160.0 - RSI: 43.71
LSL,2024-01-10,LSL - 2024-01-10 00:00:00 - Bearish Close: 174.0 - RSI: 25.10
JSLBB,2024-01-10,JSLBB - 2024-01-10 00:00:00 - Bullish Close: 917.0 - RSI: 56.31
JALPA,2024-01-10,JALPA - 2024-01-10 00:00:00 - Bullish Close: 1160.0 - RSI: 54.45
JSLBB,2024-01-08,JSLBB - 2024-01-08 00:00:00 - Bearish Close: 859.0 - RSI: 53.52
NLIC,2024-01-07,NLIC - 2024-01-07 00:00:00 - Bearish Close: 635.0 - RSI: 36.83
BPCL,2024-01-07,BPCL - 2024-01-07 00:00:00 - Bearish Close: 299.5 - RSI: 33.81
FMDBL,2024-01-07,FMDBL - 2024-01-07 00:00:00 - Bearish Close: 605.0 - RSI: 41.92
NIMB,2024-01-07,NIMB - 2024-01-07 00:00:00 - Bearish Close: 172.4 - RSI: 36.52
PMLI,2024-01-07,PMLI - 2024-01-07 00:00:00 - Bearish Close: 557.0 - RSI: nan
